parameter,value,instance,n,grid,seed,z_pdp,z_dapdp,spdp_pct,n_sorties,runtime_s
drone_speed_mph,75,6.20.3,3,20.0,3,4.166688353295826,3.5693740640831066,14.335468327988753,2,0.06956005096435547
drone_speed_mph,75,8.5.1,4,5.0,1,1.4104459642899232,1.1242581213633507,20.29059249147849,3,0.5492649078369141
drone_speed_mph,75,8.5.2,4,5.0,2,1.1918180699031642,1.177071572915857,1.2373110762203376,1,0.2508842945098877
drone_speed_mph,75,8.5.3,4,5.0,3,1.3016597655321156,1.0391321649805167,20.168680595599277,3,0.32413387298583984
drone_speed_mph,75,8.10.1,4,10.0,1,2.8208919285798464,2.2485162427267014,20.29059249147849,3,0.5927979946136475
drone_speed_mph,75,8.10.2,4,10.0,2,2.3836361398063284,2.354143145831714,1.2373110762203376,1,0.20043373107910156
drone_speed_mph,75,8.10.3,4,10.0,3,2.603319531064231,2.0782643299610335,20.168680595599277,3,0.35854315757751465
drone_speed_mph,75,8.20.1,4,20.0,1,5.641783857159693,4.497032485453403,20.29059249147849,3,0.48509907722473145
drone_speed_mph,75,8.20.2,4,20.0,2,4.767272279612657,4.708286291663428,1.2373110762203376,1,0.2306821346282959
drone_speed_mph,75,8.20.3,4,20.0,3,5.206639062128462,4.156528659922067,20.168680595599277,3,0.32953810691833496
